CustomerID,Recency,Frequency,Monetary,Country,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Nama_Segmen
15465,20,18,7354.62,United Kingdom,4,5,5,455,14,Pelanggan Setia
15466,85,1,334.53,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
15467,9,3,524.88,United Kingdom,5,3,3,533,11,Potensi Setia
15468,51,2,467.51,United Kingdom,3,3,2,332,8,Perlu Perhatian
15469,50,2,538.55,United Kingdom,3,3,3,333,9,Perlu Perhatian
15471,2,1,469.48,United Kingdom,5,1,2,512,8,Pelanggan Baru
15472,113,1,371.56,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
15473,14,7,1771.2,United Kingdom,4,5,4,454,13,Pelanggan Setia
15475,77,1,454.10999999999996,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
15478,40,2,1441.42,United Kingdom,3,3,4,334,10,Perlu Perhatian
15480,116,1,905.5,Malta,2,1,3,213,6,Pelanggan Tidak Aktif
15482,16,12,11054.96,United Kingdom,4,5,5,455,14,Pelanggan Setia
15483,161,4,233.81,United Kingdom,2,4,1,241,7,Pelanggan Vakum Lama
15484,1,4,3594.31,United Kingdom,5,4,5,545,14,Pelanggan Setia
15485,30,3,2575.0,United Kingdom,4,3,5,435,12,Potensi Setia
15488,93,1,91.32000000000001,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
15489,23,3,1134.28,United Kingdom,4,3,4,434,11,Potensi Setia
15491,95,6,3100.09,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
15492,28,2,659.4599999999999,United Kingdom,4,3,3,433,10,Potensi Setia
15493,33,5,2001.8,United Kingdom,4,4,4,444,12,Pelanggan Setia
15494,21,2,1299.23,United Kingdom,4,3,4,434,11,Potensi Setia
15497,18,2,1262.2,United Kingdom,4,3,4,434,11,Potensi Setia
15498,3,27,13316.4,United Kingdom,5,5,5,555,15,Pelanggan Utama
15500,8,4,1131.56,United Kingdom,5,4,4,544,13,Pelanggan Setia
15502,16,12,10384.93,United Kingdom,4,5,5,455,14,Pelanggan Setia
15503,363,1,147.09,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15504,81,1,52.83,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
15505,53,5,3610.96,United Kingdom,3,4,5,345,12,Pelanggan Setia
15506,23,3,979.26,United Kingdom,4,3,4,434,11,Potensi Setia
15507,172,1,492.36,United Kingdom,2,1,3,213,6,Pelanggan Tidak Aktif
15508,189,6,1000.27,United Kingdom,1,5,4,154,10,Pelanggan Hilang
15510,331,1,250.0,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15511,12,5,909.23,United Kingdom,5,4,3,543,12,Pelanggan Setia
15512,156,2,121.0,United Kingdom,2,3,1,231,6,Pelanggan Vakum Lama
15513,33,19,14758.220000000001,United Kingdom,4,5,5,455,14,Pelanggan Setia
15514,12,11,4139.46,United Kingdom,5,5,5,555,15,Pelanggan Utama
15516,45,3,62.43,United Kingdom,3,3,1,331,7,Perlu Perhatian
15517,233,1,267.03,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
15518,64,8,1942.45,United Kingdom,3,5,4,354,12,Pelanggan Setia
15520,2,1,343.5,United Kingdom,5,1,2,512,8,Pelanggan Baru
15521,40,8,3000.2,United Kingdom,3,5,5,355,13,Pelanggan Setia
15522,33,2,398.84,United Kingdom,4,3,2,432,9,Potensi Setia
15523,84,1,412.01000000000005,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
15524,25,1,440.0,United Kingdom,4,1,2,412,7,Pelanggan yang Menjanjikan
15525,2,3,825.92,United Kingdom,5,3,3,533,11,Potensi Setia
15526,33,2,148.44,United Kingdom,4,3,1,431,8,Potensi Setia
15527,19,8,2429.78,United Kingdom,4,5,5,455,14,Pelanggan Setia
15528,254,1,229.33,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15529,23,11,3995.23,United Kingdom,4,5,5,455,14,Pelanggan Setia
15530,22,4,1502.35,United Kingdom,4,4,4,444,12,Pelanggan Setia
15531,8,2,2007.44,United Kingdom,5,3,4,534,12,Potensi Setia
15532,25,4,1580.93,United Kingdom,4,4,4,444,12,Pelanggan Setia
15533,19,3,807.57,United Kingdom,4,3,3,433,10,Potensi Setia
15535,173,4,536.4,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
15537,163,1,110.92,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
15539,7,1,538.46,United Kingdom,5,1,3,513,9,Pelanggan Baru
15540,11,1,213.3,United Kingdom,5,1,1,511,7,Pelanggan Baru
15541,114,1,85.13000000000001,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
15543,288,1,127.86,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15544,9,9,3546.71,United Kingdom,5,5,5,555,15,Pelanggan Utama
15545,54,2,292.71999999999997,United Kingdom,3,3,2,332,8,Perlu Perhatian
15547,7,14,4954.84,United Kingdom,5,5,5,555,15,Pelanggan Utama
15549,77,3,1693.26,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
15550,4,4,575.63,United Kingdom,5,4,3,543,12,Pelanggan Setia
15551,37,1,436.06,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
15552,217,1,90.12,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15553,60,1,437.23,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
15554,278,1,217.2,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15555,12,16,4805.17,United Kingdom,5,5,5,555,15,Pelanggan Utama
15556,24,1,279.77,United Kingdom,4,1,2,412,7,Pelanggan yang Menjanjikan
15557,29,1,473.65000000000003,United Kingdom,4,1,2,412,7,Pelanggan yang Menjanjikan
15561,12,4,800.59,United Kingdom,5,4,3,543,12,Pelanggan Setia
15562,352,1,134.55,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15563,22,4,1400.44,United Kingdom,4,4,4,444,12,Pelanggan Setia
15565,50,2,173.16,United Kingdom,3,3,1,331,7,Perlu Perhatian
15567,19,1,186.01,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
15568,3,3,758.29,United Kingdom,5,3,3,533,11,Potensi Setia
15569,104,5,1375.71,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
15570,7,12,4165.52,United Kingdom,5,5,5,555,15,Pelanggan Utama
15571,12,4,650.4300000000001,United Kingdom,5,4,3,543,12,Pelanggan Setia
15572,5,7,2552.86,United Kingdom,5,5,5,555,15,Pelanggan Utama
15573,32,2,607.45,United Kingdom,4,3,3,433,10,Potensi Setia
15574,178,4,702.25,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
15576,38,1,940.6700000000001,United Kingdom,3,1,3,313,7,Pelanggan Tidak Aktif
15577,151,3,258.88,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
15578,162,1,127.1,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
15579,69,2,348.6,United Kingdom,3,3,2,332,8,Perlu Perhatian
15581,121,13,3679.9700000000003,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
15582,25,3,682.9100000000001,United Kingdom,4,3,3,433,10,Potensi Setia
15584,24,4,725.11,United Kingdom,4,4,3,443,11,Pelanggan Setia
15585,177,1,455.3,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
15587,50,4,913.6800000000001,United Kingdom,3,4,3,343,10,Pelanggan Setia
15589,256,3,478.53000000000003,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
15592,47,1,388.58,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
15593,71,1,199.8,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
15594,16,5,1771.78,United Kingdom,4,4,4,444,12,Pelanggan Setia
15596,101,5,1406.59,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
15597,35,1,324.57,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
15598,53,1,240.68,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
15599,27,2,761.74,United Kingdom,4,3,3,433,10,Potensi Setia
15601,11,14,6776.56,United Kingdom,5,5,5,555,15,Pelanggan Utama
15602,8,9,1297.8700000000001,United Kingdom,5,5,4,554,14,Pelanggan Utama
15603,79,1,48.480000000000004,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
15604,52,1,216.39,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
15605,36,5,1198.23,United Kingdom,3,4,4,344,11,Pelanggan Setia
15606,61,9,2920.16,United Kingdom,3,5,5,355,13,Pelanggan Setia
15607,337,1,104.76,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15608,28,4,1093.68,United Kingdom,4,4,4,444,12,Pelanggan Setia
15609,184,1,298.48,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
15610,52,1,112.46000000000001,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
15611,10,13,1591.45,United Kingdom,5,5,4,554,14,Pelanggan Utama
15612,36,2,195.15,United Kingdom,3,3,1,331,7,Perlu Perhatian
15615,10,23,10399.74,United Kingdom,5,5,5,555,15,Pelanggan Utama
15618,33,4,776.851,United Kingdom,4,4,3,443,11,Pelanggan Setia
15619,11,1,336.40000000000003,United Kingdom,5,1,2,512,8,Pelanggan Baru
15620,57,3,1553.18,United Kingdom,3,3,4,334,10,Perlu Perhatian
15621,4,4,1293.03,United Kingdom,5,4,4,544,13,Pelanggan Setia
15622,43,9,3709.56,United Kingdom,3,5,5,355,13,Pelanggan Setia
15623,141,1,301.03,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
15624,117,4,588.13,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
15625,104,4,1534.26,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
15626,75,2,675.8,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
15628,5,9,2870.2400000000002,United Kingdom,5,5,5,555,15,Pelanggan Utama
15630,45,2,1186.35,United Kingdom,3,3,4,334,10,Perlu Perhatian
15632,16,8,3285.31,United Kingdom,4,5,5,455,14,Pelanggan Setia
15634,17,1,243.55,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
15636,90,2,724.76,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
15637,53,1,223.36,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
15639,134,1,425.32,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
15640,4,15,12515.66,United Kingdom,5,5,5,555,15,Pelanggan Utama
15641,105,4,1887.2,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
15643,192,3,664.0,United Kingdom,1,3,3,133,7,Pelanggan Berisiko
15644,166,4,813.0,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
15645,19,1,612.01,United Kingdom,4,1,3,413,8,Pelanggan yang Menjanjikan
15646,158,3,447.64000000000004,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
15648,204,2,657.35,United Kingdom,1,3,3,133,7,Pelanggan Berisiko
15649,336,2,816.0,United Kingdom,1,3,3,133,7,Pelanggan Berisiko
15651,37,3,646.3,United Kingdom,3,3,3,333,9,Perlu Perhatian
15652,91,1,337.74,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
15653,93,2,877.4399999999999,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
15654,9,2,922.53,United Kingdom,5,3,3,533,11,Potensi Setia
15655,243,1,560.67,United Kingdom,1,1,3,113,5,Pelanggan Tidak Aktif
15656,45,4,748.5,United Kingdom,3,4,3,343,10,Pelanggan Setia
15657,23,1,30.0,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
15658,190,5,1024.1000000000001,United Kingdom,1,4,4,144,9,Pelanggan Hilang
15659,44,1,306.45,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
15660,25,9,1600.86,United Kingdom,4,5,4,454,13,Pelanggan Setia
15661,317,2,309.8,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
15663,106,1,138.14,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
15664,51,1,386.43,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
15665,168,2,2242.01,United Kingdom,2,3,5,235,10,Pelanggan Vakum Lama
15667,40,1,301.32,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
15668,218,1,76.32000000000001,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15669,40,4,684.34,United Kingdom,3,4,3,343,10,Pelanggan Setia
15670,297,1,173.05,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15671,19,7,2657.13,United Kingdom,4,5,5,455,14,Pelanggan Setia
15673,88,4,2881.02,United Kingdom,2,4,5,245,11,Pelanggan Vakum Lama
15674,73,5,2446.6,United Kingdom,2,4,5,245,11,Pelanggan Vakum Lama
15675,81,3,323.69,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
15676,19,3,3435.76,United Kingdom,4,3,5,435,12,Potensi Setia
15677,49,1,657.23,United Kingdom,3,1,3,313,7,Pelanggan Tidak Aktif
15678,53,1,352.7,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
15679,24,4,781.28,United Kingdom,4,4,3,443,11,Pelanggan Setia
15680,9,3,1333.68,United Kingdom,5,3,4,534,12,Potensi Setia
15681,25,5,1426.16,United Kingdom,4,4,4,444,12,Pelanggan Setia
15683,117,1,193.75,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
15687,9,9,2993.1,United Kingdom,5,5,5,555,15,Pelanggan Utama
15689,120,2,254.1,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
15690,4,2,239.76,United Kingdom,5,3,1,531,9,Potensi Setia
15691,252,1,136.8,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15692,28,1,191.04,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
15694,1,14,6479.4,United Kingdom,5,5,5,555,15,Pelanggan Utama
15695,267,2,409.98,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
15696,33,8,2736.46,United Kingdom,4,5,5,455,14,Pelanggan Setia
15699,18,1,309.65,United Kingdom,4,1,2,412,7,Pelanggan yang Menjanjikan
15700,172,2,696.68,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
15701,2,4,1542.14,United Kingdom,5,4,4,544,13,Pelanggan Setia
15703,265,1,211.5,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15704,140,4,2293.62,United Kingdom,2,4,5,245,11,Pelanggan Vakum Lama
15705,201,1,143.1,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15706,64,4,1060.56,United Kingdom,3,4,4,344,11,Pelanggan Setia
15707,35,4,945.58,United Kingdom,3,4,4,344,11,Pelanggan Setia
15708,41,7,3364.2400000000002,United Kingdom,3,5,5,355,13,Pelanggan Setia
15709,284,1,133.25,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15712,9,5,1072.3600000000001,United Kingdom,5,4,4,544,13,Pelanggan Setia
15713,143,2,356.7,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
15714,12,2,330.88,United Kingdom,5,3,2,532,10,Potensi Setia
15716,146,4,1118.81,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
15717,234,1,150.3,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15719,33,13,5045.61,United Kingdom,4,5,5,455,14,Pelanggan Setia
15720,24,1,598.73,United Kingdom,4,1,3,413,8,Pelanggan yang Menjanjikan
15721,12,1,507.08,United Kingdom,5,1,3,513,9,Pelanggan Baru
15722,36,5,2222.56,United Kingdom,3,4,5,345,12,Pelanggan Setia
15723,365,1,203.1,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15724,201,2,218.25,United Kingdom,1,3,1,131,5,Pelanggan Berisiko
15725,15,1,415.25,United Kingdom,4,1,2,412,7,Pelanggan yang Menjanjikan
15727,17,7,5178.96,United Kingdom,4,5,5,455,14,Pelanggan Setia
15729,213,1,85.0,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15730,66,3,1120.88,United Kingdom,3,3,4,334,10,Perlu Perhatian
15732,212,2,294.12,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
15733,283,1,162.3,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15734,115,2,1339.45,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
15737,15,8,1205.1200000000001,United Kingdom,4,5,4,454,13,Pelanggan Setia
15738,19,16,4812.42,United Kingdom,4,5,5,455,14,Pelanggan Setia
15739,66,1,449.12,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
15740,49,1,154.88,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
15743,16,4,784.46,United Kingdom,4,4,3,443,11,Pelanggan Setia
15744,78,1,34.8,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
15745,19,4,1094.59,United Kingdom,4,4,4,444,12,Pelanggan Setia
15746,134,1,196.88,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
15747,13,3,974.04,United Kingdom,5,3,4,534,12,Potensi Setia
15748,40,1,149.31,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
15749,235,3,44534.3,United Kingdom,1,3,5,135,9,Pelanggan Berisiko
15750,3,8,2465.48,United Kingdom,5,5,5,555,15,Pelanggan Utama
15752,40,7,2637.38,United Kingdom,3,5,5,355,13,Pelanggan Setia
15753,305,1,79.2,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
15754,51,3,458.57,United Kingdom,3,3,2,332,8,Perlu Perhatian
15755,10,6,2364.25,United Kingdom,5,5,5,555,15,Pelanggan Utama
15756,61,4,532.96,United Kingdom,3,4,3,343,10,Pelanggan Setia
15757,66,2,714.42,United Kingdom,3,3,3,333,9,Perlu Perhatian
15758,25,1,205.25,United Kingdom,4,2,1,421,7,Potensi Setia
15759,218,3,253.04,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
15762,65,2,583.75,United Kingdom,3,3,3,333,9,Perlu Perhatian
15763,32,2,1086.92,United Kingdom,4,3,4,434,11,Potensi Setia
15764,88,6,3279.97,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
15766,64,1,315.06,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
15768,116,3,621.8299999999999,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
15769,7,26,56252.72,United Kingdom,5,5,5,555,15,Pelanggan Utama
15773,6,1,635.6800000000001,United Kingdom,5,2,3,523,10,Potensi Setia
15774,69,1,270.8,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
15775,245,1,104.9,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
15776,133,1,241.62,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
15777,241,4,1047.11,United Kingdom,1,4,4,144,9,Pelanggan Hilang
15780,184,3,475.28000000000003,United Kingdom,1,4,2,142,7,Pelanggan Hilang
15781,25,3,345.46,United Kingdom,4,4,2,442,10,Pelanggan Setia
15782,10,3,2614.7400000000002,United Kingdom,5,4,5,545,14,Pelanggan Setia
15783,11,1,246.3,United Kingdom,5,2,1,521,8,Potensi Setia
15785,33,5,2328.9700000000003,United Kingdom,4,4,5,445,13,Pelanggan Setia
15786,46,3,4932.2,United Kingdom,3,4,5,345,12,Pelanggan Setia
15787,26,3,948.05,United Kingdom,4,4,4,444,12,Pelanggan Setia
15789,358,1,351.3,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
15790,10,1,220.85,United Kingdom,5,2,1,521,8,Potensi Setia
15791,44,2,1612.69,United Kingdom,3,3,4,334,10,Perlu Perhatian
15793,15,3,965.61,United Kingdom,4,4,4,444,12,Pelanggan Setia
15795,150,1,610.01,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
15796,1,8,2711.56,United Kingdom,5,5,5,555,15,Pelanggan Utama
15797,113,4,2207.4,United Kingdom,2,4,5,245,11,Pelanggan Vakum Lama
15799,76,3,884.14,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
15800,107,2,699.08,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
15801,46,3,1063.95,United Kingdom,3,4,4,344,11,Pelanggan Setia
15802,143,1,451.42,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
15803,51,1,415.82000000000005,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
15804,1,13,4206.39,United Kingdom,5,5,5,555,15,Pelanggan Utama
15805,23,17,5528.4800000000005,United Kingdom,4,5,5,455,14,Pelanggan Setia
15806,46,3,784.58,United Kingdom,3,4,3,343,10,Pelanggan Setia
15807,50,3,903.9,United Kingdom,3,4,3,343,10,Pelanggan Setia
15808,306,4,3734.9700000000003,United Kingdom,1,4,5,145,10,Pelanggan Hilang
15809,36,5,515.77,United Kingdom,3,4,3,343,10,Pelanggan Setia
15810,79,4,1391.98,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
15811,22,6,2218.62,United Kingdom,4,5,5,455,14,Pelanggan Setia
15812,107,5,1801.14,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
15813,208,2,1303.9099999999999,United Kingdom,1,3,4,134,8,Pelanggan Berisiko
15814,17,4,1945.33,United Kingdom,4,4,4,444,12,Pelanggan Setia
15815,64,5,2100.6,United Kingdom,3,4,5,345,12,Pelanggan Setia
15819,49,4,1905.45,United Kingdom,3,4,4,344,11,Pelanggan Setia
15820,320,1,206.98,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
15821,44,2,570.96,United Kingdom,3,3,3,333,9,Perlu Perhatian
15822,3,2,885.47,United Kingdom,5,3,3,533,11,Potensi Setia
15823,372,1,15.0,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
15825,172,1,532.94,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
15826,56,3,1654.31,United Kingdom,3,4,4,344,11,Pelanggan Setia
15827,73,14,1836.0900000000001,United Kingdom,2,5,4,254,11,Pelanggan Vakum Lama
15829,99,2,636.14,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
15830,38,1,576.0,United Kingdom,3,2,3,323,8,Pelanggan Tidak Aktif
15831,58,3,801.76,United Kingdom,3,4,3,343,10,Pelanggan Setia
15832,254,1,836.79,United Kingdom,1,2,3,123,6,Pelanggan Berisiko
15834,70,4,2233.75,United Kingdom,3,4,5,345,12,Pelanggan Setia
15835,44,4,954.09,United Kingdom,3,4,4,344,11,Pelanggan Setia
15836,50,1,137.37,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
15837,65,1,391.98,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
15838,11,19,33643.08,United Kingdom,5,5,5,555,15,Pelanggan Utama
15839,33,3,1048.49,United Kingdom,4,4,4,444,12,Pelanggan Setia
15840,59,2,355.56,United Kingdom,3,3,2,332,8,Perlu Perhatian
15841,73,4,1224.06,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
15843,304,1,118.95000000000002,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
15844,46,1,130.73999999999998,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
15845,18,8,3711.77,United Kingdom,4,5,5,455,14,Pelanggan Setia
15847,38,2,389.27,United Kingdom,3,3,2,332,8,Perlu Perhatian
15850,19,2,238.85,United Kingdom,4,3,1,431,8,Potensi Setia
15852,187,2,160.71,United Kingdom,1,3,1,131,5,Pelanggan Berisiko
15853,52,1,110.8,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
15854,4,12,2974.65,United Kingdom,5,5,5,555,15,Pelanggan Utama
15855,137,5,712.24,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
15856,4,27,16387.57,United Kingdom,5,5,5,555,15,Pelanggan Utama
15857,19,1,297.0,United Kingdom,4,2,2,422,8,Potensi Setia
15858,16,5,1438.85,United Kingdom,4,4,4,444,12,Pelanggan Setia
15860,41,8,977.21,United Kingdom,3,5,4,354,12,Pelanggan Setia
15861,12,8,3165.36,United Kingdom,5,5,5,555,15,Pelanggan Utama
15862,8,4,832.88,United Kingdom,5,4,3,543,12,Pelanggan Setia
15863,26,2,68.84,United Kingdom,4,3,1,431,8,Potensi Setia
15864,22,6,1936.3200000000002,United Kingdom,4,5,4,454,13,Pelanggan Setia
15865,41,3,895.13,United Kingdom,3,4,3,343,10,Pelanggan Setia
15866,101,1,230.53,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
15867,5,15,3812.64,United Kingdom,5,5,5,555,15,Pelanggan Utama
15869,277,2,149.64,United Kingdom,1,3,1,131,5,Pelanggan Berisiko
15870,33,1,354.09000000000003,United Kingdom,4,2,2,422,8,Potensi Setia
15872,15,2,360.93,United Kingdom,4,3,2,432,9,Potensi Setia
15874,64,7,4405.88,United Kingdom,3,5,5,355,13,Pelanggan Setia
15877,2,2,493.28,United Kingdom,5,3,3,533,11,Potensi Setia
15880,369,1,343.28000000000003,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
15881,312,5,501.39000000000004,United Kingdom,1,4,3,143,8,Pelanggan Hilang
15882,199,4,516.36,United Kingdom,1,4,3,143,8,Pelanggan Hilang
15883,2,2,396.48,United Kingdom,5,3,2,532,10,Potensi Setia
15885,93,3,379.35,United Kingdom,2,4,2,242,8,Pelanggan Vakum Lama
15886,60,1,181.09,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
15888,81,1,168.31,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
15889,157,2,446.87,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
15891,227,1,524.52,United Kingdom,1,2,3,123,6,Pelanggan Berisiko
15894,253,2,263.55,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
15895,150,1,179.17,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
15897,194,2,222.05,United Kingdom,1,3,1,131,5,Pelanggan Berisiko
15898,1,5,1388.88,United Kingdom,5,4,4,544,13,Pelanggan Setia
15899,369,1,56.25,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
15900,24,1,351.11,United Kingdom,4,2,2,422,8,Potensi Setia
15901,17,3,363.88,United Kingdom,4,4,2,442,10,Pelanggan Setia
15903,10,7,5126.76,United Kingdom,5,5,5,555,15,Pelanggan Utama
15904,8,1,164.68,United Kingdom,5,2,1,521,8,Potensi Setia
15906,20,7,1567.69,United Kingdom,4,5,4,454,13,Pelanggan Setia
15907,4,3,967.45,United Kingdom,5,4,4,544,13,Pelanggan Setia
15909,174,1,191.94,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
15910,1,8,1232.18,United Kingdom,5,5,4,554,14,Pelanggan Utama
15912,178,2,264.62,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
15916,16,8,1528.09,United Kingdom,4,5,4,454,13,Pelanggan Setia
15917,248,1,123.1,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
15918,191,2,334.23,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
15919,20,2,639.89,United Kingdom,4,3,3,433,10,Potensi Setia
15920,154,4,167.5,United Kingdom,2,4,1,241,7,Pelanggan Vakum Lama
15921,173,1,336.03000000000003,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
15922,373,1,369.5,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
15923,373,1,127.08,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
15925,194,1,207.15,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
15930,67,1,426.63,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
15932,4,8,2495.87,United Kingdom,5,5,5,555,15,Pelanggan Utama
